From, To, Jaccard
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\DelegatedDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\UnsupportedDateTimeField.java, 0.39375
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\DelegatedDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\ZeroIsMaxDateTimeField.java, 0.2
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\DelegatedDurationField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\ImpreciseDateTimeField.java, 0.15384615384615385
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\DelegatedDurationField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\MillisDurationField.java, 0.2826086956521739
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\DelegatedDurationField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\ScaledDurationField.java, 0.21875
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\DelegatedDurationField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\UnsupportedDurationField.java, 0.32978723404255317
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\DividedDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\OffsetDateTimeField.java, 0.19834710743801653
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\DividedDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\RemainderDateTimeField.java, 0.2857142857142857
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\ImpreciseDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\PreciseDurationField.java, 0.1686746987951807
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\ImpreciseDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\ScaledDurationField.java, 0.15306122448979592
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\ImpreciseDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\UnsupportedDurationField.java, 0.1523809523809524
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\LenientDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\StrictDateTimeField.java, 0.2631578947368421
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\MillisDurationField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\PreciseDurationField.java, 0.20253164556962025
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\MillisDurationField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\ScaledDurationField.java, 0.23333333333333334
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\MillisDurationField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\UnsupportedDurationField.java, 0.3076923076923077
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\OffsetDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\RemainderDateTimeField.java, 0.23214285714285715
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\OffsetDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\ZeroIsMaxDateTimeField.java, 0.297029702970297
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\PreciseDurationField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\ScaledDurationField.java, 0.22077922077922077
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\PreciseDurationField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\UnsupportedDurationField.java, 0.1724137931034483
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\RemainderDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\ZeroIsMaxDateTimeField.java, 0.21929824561403508
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\ScaledDurationField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\UnsupportedDurationField.java, 0.24210526315789474
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\SkipDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\SkipUndoDateTimeField.java, 0.5918367346938775
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\UnsupportedDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\UnsupportedDurationField.java, 0.21212121212121213
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\UnsupportedDateTimeField.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\field\ZeroIsMaxDateTimeField.java, 0.24427480916030533
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimeParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimePrinter.java, 0.15
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimeParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalParser.java, 0.5
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimeParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalPrinter.java, 0.1875
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimeParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodParser.java, 0.3
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimeParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodPrinter.java, 0.2
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimeParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\JodaTimePermission.java, 0.16666666666666666
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimeParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\NameProvider.java, 0.18181818181818182
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimeParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\Provider.java, 0.16666666666666666
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimeParserInternalParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalParserDateTimeParser.java, 0.23684210526315788
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimePrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimePrinterInternalPrinter.java, 0.2
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimePrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalParser.java, 0.15
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimePrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalPrinter.java, 0.5
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimePrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalPrinterDateTimePrinter.java, 0.16071428571428573
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimePrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodParser.java, 0.2
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimePrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodPrinter.java, 0.2608695652173913
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimePrinterInternalPrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalPrinter.java, 0.19047619047619047
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\DateTimePrinterInternalPrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalPrinterDateTimePrinter.java, 0.328125
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalPrinter.java, 0.1875
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodParser.java, 0.3
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodPrinter.java, 0.2
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\JodaTimePermission.java, 0.16666666666666666
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\NameProvider.java, 0.18181818181818182
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\Provider.java, 0.16666666666666666
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalParserDateTimeParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalPrinterDateTimePrinter.java, 0.1875
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalPrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalPrinterDateTimePrinter.java, 0.1509433962264151
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalPrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodParser.java, 0.25
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalPrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodPrinter.java, 0.25
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalPrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\NameProvider.java, 0.17647058823529413
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\InternalPrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\Provider.java, 0.16666666666666666
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodPrinter.java, 0.26666666666666666
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\JodaTimePermission.java, 0.15384615384615385
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\NameProvider.java, 0.2727272727272727
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodParser.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\Provider.java, 0.15384615384615385
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\format\PeriodPrinter.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\NameProvider.java, 0.1875
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Hours.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Minutes.java, 0.26704545454545453
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Hours.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Months.java, 0.27419354838709675
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Hours.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Seconds.java, 0.26704545454545453
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Hours.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Weeks.java, 0.25280898876404495
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Hours.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Years.java, 0.24260355029585798
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\JodaTimePermission.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadableDuration.java, 0.16666666666666666
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\JodaTimePermission.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadablePartial.java, 0.15
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\JodaTimePermission.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadablePeriod.java, 0.15
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\JodaTimePermission.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\NameProvider.java, 0.15384615384615385
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\LocalDate.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\LocalDateTime.java, 0.38087520259319285
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\LocalDate.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\LocalTime.java, 0.2534722222222222
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\LocalDateTime.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\LocalTime.java, 0.32867132867132864
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Minutes.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Months.java, 0.2265193370165746
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Minutes.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Seconds.java, 0.2919254658385093
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Minutes.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Weeks.java, 0.27607361963190186
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Minutes.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Years.java, 0.2662337662337662
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\MonthDay.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\TimeOfDay.java, 0.18584070796460178
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\MonthDay.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\YearMonth.java, 0.4075471698113208
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\MonthDay.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\YearMonthDay.java, 0.28052805280528054
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Months.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Seconds.java, 0.2265193370165746
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Months.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Weeks.java, 0.24022346368715083
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Months.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Years.java, 0.25903614457831325
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadableDuration.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadableInstant.java, 0.2608695652173913
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadableDuration.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadableInterval.java, 0.22580645161290322
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadableDuration.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadablePartial.java, 0.21739130434782608
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadableDuration.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadablePeriod.java, 0.2727272727272727
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadableInstant.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadableInterval.java, 0.24242424242424243
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadableInstant.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadablePartial.java, 0.2916666666666667
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadableInstant.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadablePeriod.java, 0.19230769230769232
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadableInterval.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadablePartial.java, 0.17647058823529413
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadableInterval.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadablePeriod.java, 0.17647058823529413
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadablePartial.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadablePeriod.java, 0.30434782608695654
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadWritableDateTime.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\ReadWritablePeriod.java, 0.21153846153846154
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Seconds.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Weeks.java, 0.27607361963190186
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Seconds.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Years.java, 0.2662337662337662
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\TimeOfDay.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\YearMonth.java, 0.18991097922848665
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\TimeOfDay.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\YearMonthDay.java, 0.20930232558139536
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\FixedDateTimeZone.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\UTCDateTimeZone.java, 0.2777777777777778
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\NameProvider.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\Provider.java, 0.25
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\NameProvider.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\UTCProvider.java, 0.15
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\NameProvider.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\ZoneInfoLogger.java, 0.1875
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\Provider.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\UTCProvider.java, 0.2631578947368421
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\Provider.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\tz\ZoneInfoLogger.java, 0.17647058823529413
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Weeks.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\Years.java, 0.28289473684210525
D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\YearMonth.java, D:\SoftwareReengineering\joda-time\src\main\java\org\joda\time\YearMonthDay.java, 0.32081911262798635
